t_s,setpoint_front,setpoint_middle,setpoint_back,setpoint_nozzle,sensor_front,sensor_middle,sensor_back,sensor_nozzle,steel_front,steel_middle,steel_back,steel_nozzle,band_front,band_middle,band_back,band_nozzle,duty_front,duty_middle,duty_back,duty_nozzle,power_w_front,power_w_middle,power_w_back,power_w_nozzle
0.01,180.000,180.000,170.000,175.000,22.000,22.000,22.000,22.000,22.000,22.000,22.000,22.000,22.012,22.012,22.012,22.021,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,200.00
1.00,180.000,180.000,170.000,175.000,22.000,22.000,22.000,22.000,22.001,22.001,22.001,22.001,23.245,23.245,23.245,23.987,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
2.00,180.000,180.000,170.000,175.000,22.000,22.000,22.000,22.000,22.005,22.005,22.005,22.005,24.481,24.481,24.481,25.959,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
3.00,180.000,180.000,170.000,175.000,22.000,22.000,22.000,22.000,22.010,22.010,22.010,22.012,25.707,25.707,25.707,27.917,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
4.00,180.000,180.000,170.000,175.000,22.001,22.001,22.001,22.001,22.018,22.018,22.018,22.020,26.925,26.925,26.925,29.860,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
5.00,180.000,180.000,170.000,175.000,22.002,22.002,22.002,22.002,22.028,22.028,22.028,22.031,28.135,28.135,28.135,31.789,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
6.00,180.000,180.000,170.000,175.000,22.003,22.003,22.003,22.004,22.040,22.040,22.040,22.044,29.335,29.335,29.335,33.702,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
7.00,180.000,180.000,170.000,175.000,22.005,22.005,22.005,22.006,22.055,22.055,22.055,22.059,30.527,30.527,30.527,35.602,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
8.00,180.000,180.000,170.000,175.000,22.008,22.008,22.008,22.009,22.072,22.072,22.072,22.076,31.711,31.711,31.711,37.487,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
9.00,180.000,180.000,170.000,175.000,22.011,22.011,22.011,22.012,22.090,22.090,22.090,22.095,32.886,32.886,32.886,39.358,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
10.00,180.000,180.000,170.000,175.000,22.015,22.015,22.015,22.016,22.111,22.111,22.111,22.116,34.052,34.052,34.052,41.215,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
11.00,180.000,180.000,170.000,175.000,22.020,22.020,22.020,22.022,22.134,22.134,22.134,22.138,35.211,35.211,35.210,43.058,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
12.00,180.000,180.000,170.000,175.000,22.026,22.026,22.026,22.028,22.159,22.159,22.159,22.163,36.361,36.361,36.361,44.887,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
13.00,180.000,180.000,170.000,175.000,22.033,22.033,22.033,22.034,22.186,22.186,22.186,22.188,37.502,37.503,37.502,46.702,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
14.00,180.000,180.000,170.000,175.000,22.041,22.041,22.041,22.042,22.215,22.215,22.215,22.215,38.636,38.636,38.636,48.503,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
15.00,180.000,180.000,170.000,175.000,22.050,22.050,22.050,22.051,22.246,22.246,22.246,22.244,39.762,39.762,39.762,50.291,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
16.00,180.000,180.000,170.000,175.000,22.060,22.060,22.060,22.061,22.279,22.279,22.279,22.274,40.880,40.880,40.880,52.065,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
17.00,180.000,180.000,170.000,175.000,22.071,22.071,22.071,22.072,22.314,22.314,22.314,22.306,41.990,41.990,41.990,53.826,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
18.00,180.000,180.000,170.000,175.000,22.083,22.083,22.083,22.083,22.351,22.351,22.351,22.339,43.092,43.093,43.092,55.574,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
19.00,180.000,180.000,170.000,175.000,22.097,22.097,22.097,22.096,22.390,22.390,22.390,22.373,44.187,44.187,44.187,57.308,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
20.00,180.000,180.000,170.000,175.000,22.111,22.111,22.111,22.110,22.431,22.431,22.431,22.408,45.274,45.274,45.273,59.029,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
21.00,180.000,180.000,170.000,175.000,22.127,22.127,22.127,22.125,22.473,22.473,22.473,22.444,46.353,46.353,46.353,60.737,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
22.00,180.000,180.000,170.000,175.000,22.145,22.145,22.145,22.141,22.518,22.518,22.518,22.482,47.425,47.425,47.424,62.433,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
23.00,180.000,180.000,170.000,175.000,22.164,22.164,22.164,22.158,22.564,22.564,22.564,22.521,48.489,48.490,48.489,64.115,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
24.00,180.000,180.000,170.000,175.000,22.184,22.184,22.184,22.176,22.612,22.612,22.612,22.560,49.546,49.547,49.546,65.785,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
25.00,180.000,180.000,170.000,175.000,22.205,22.205,22.205,22.196,22.663,22.663,22.663,22.601,50.595,50.596,50.595,67.442,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
26.00,180.000,180.000,170.000,175.000,22.228,22.228,22.228,22.216,22.714,22.714,22.714,22.643,51.638,51.639,51.637,69.086,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
27.00,180.000,180.000,170.000,175.000,22.253,22.253,22.253,22.237,22.768,22.768,22.768,22.685,52.673,52.674,52.672,70.718,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
28.00,180.000,180.000,170.000,175.000,22.278,22.278,22.278,22.260,22.824,22.824,22.824,22.729,53.701,53.702,53.700,72.338,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
29.00,180.000,180.000,170.000,175.000,22.306,22.306,22.306,22.283,22.881,22.881,22.881,22.773,54.722,54.723,54.721,73.945,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
30.00,180.000,180.000,170.000,175.000,22.334,22.334,22.334,22.308,22.940,22.940,22.940,22.819,55.735,55.737,55.735,75.540,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
31.00,180.000,180.000,170.000,175.000,22.365,22.365,22.365,22.333,23.000,23.000,23.000,22.865,56.742,56.744,56.742,77.124,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
32.00,180.000,180.000,170.000,175.000,22.396,22.396,22.396,22.360,23.063,23.063,23.063,22.912,57.742,57.745,57.742,78.695,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
33.00,180.000,180.000,170.000,175.000,22.430,22.430,22.430,22.387,23.127,23.127,23.127,22.960,58.736,58.738,58.736,80.254,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
34.00,180.000,180.000,170.000,175.000,22.465,22.465,22.465,22.416,23.193,23.193,23.193,23.008,59.722,59.725,59.722,81.801,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
35.00,180.000,180.000,170.000,175.000,22.501,22.501,22.501,22.445,23.260,23.260,23.260,23.057,60.702,60.705,60.702,83.337,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
36.00,180.000,180.000,170.000,175.000,22.539,22.539,22.539,22.476,23.329,23.329,23.329,23.107,61.675,61.678,61.675,84.861,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
37.00,180.000,180.000,170.000,175.000,22.578,22.578,22.578,22.507,23.400,23.400,23.400,23.158,62.642,62.645,62.642,86.374,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
38.00,180.000,180.000,170.000,175.000,22.619,22.619,22.619,22.539,23.472,23.472,23.472,23.209,63.602,63.606,63.602,87.875,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
39.00,180.000,180.000,170.000,175.000,22.662,22.662,22.662,22.573,23.546,23.546,23.546,23.261,64.555,64.560,64.555,89.364,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
40.00,180.000,180.000,170.000,175.000,22.706,22.706,22.706,22.607,23.622,23.622,23.622,23.313,65.503,65.507,65.502,90.843,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
41.00,180.000,180.000,170.000,175.000,22.751,22.751,22.751,22.642,23.699,23.699,23.699,23.366,66.443,66.448,66.443,92.310,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
42.00,180.000,180.000,170.000,175.000,22.799,22.799,22.798,22.678,23.778,23.778,23.777,23.420,67.378,67.383,67.378,93.766,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
43.00,180.000,180.000,170.000,175.000,22.847,22.847,22.847,22.715,23.858,23.858,23.858,23.474,68.306,68.312,68.306,95.211,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
44.00,180.000,180.000,170.000,175.000,22.898,22.898,22.897,22.752,23.940,23.940,23.939,23.529,69.228,69.235,69.228,96.645,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
45.00,180.000,180.000,170.000,175.000,22.949,22.949,22.949,22.791,24.023,24.023,24.023,23.584,70.144,70.151,70.144,98.068,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
46.00,180.000,180.000,170.000,175.000,23.003,23.003,23.003,22.830,24.108,24.108,24.107,23.640,71.054,71.062,71.054,99.481,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
47.00,180.000,180.000,170.000,175.000,23.058,23.058,23.058,22.871,24.194,24.194,24.194,23.697,71.958,71.966,71.958,100.882,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
48.00,180.000,180.000,170.000,175.000,23.114,23.114,23.114,22.912,24.282,24.282,24.281,23.754,72.856,72.865,72.856,102.273,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
49.00,180.000,180.000,170.000,175.000,23.172,23.172,23.172,22.953,24.371,24.371,24.371,23.811,73.748,73.757,73.748,103.654,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
50.00,180.000,180.000,170.000,175.000,23.232,23.232,23.232,22.996,24.461,24.462,24.461,23.869,74.634,74.644,74.634,105.024,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
51.00,180.000,180.000,170.000,175.000,23.293,23.293,23.293,23.039,24.553,24.554,24.553,23.927,75.515,75.525,75.515,106.384,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
52.00,180.000,180.000,170.000,175.000,23.356,23.356,23.355,23.083,24.647,24.648,24.647,23.986,76.389,76.400,76.390,107.733,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
53.00,180.000,180.000,170.000,175.000,23.420,23.420,23.420,23.128,24.742,24.743,24.742,24.045,77.258,77.270,77.258,109.072,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
54.00,180.000,180.000,170.000,175.000,23.485,23.486,23.485,23.173,24.838,24.839,24.838,24.105,78.121,78.134,78.122,110.401,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
55.00,180.000,180.000,170.000,175.000,23.553,23.553,23.552,23.220,24.936,24.937,24.936,24.165,78.979,78.992,78.979,111.720,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
56.00,180.000,180.000,170.000,175.000,23.621,23.621,23.621,23.266,25.035,25.036,25.035,24.225,79.831,79.845,79.832,113.029,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
57.00,180.000,180.000,170.000,175.000,23.691,23.692,23.691,23.314,25.135,25.136,25.135,24.286,80.678,80.693,80.678,114.329,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
58.00,180.000,180.000,170.000,175.000,23.763,23.763,23.763,23.362,25.237,25.238,25.237,24.347,81.519,81.535,81.519,115.618,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
59.00,180.000,180.000,170.000,175.000,23.836,23.837,23.836,23.411,25.340,25.341,25.340,24.409,82.354,82.371,82.355,116.897,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
60.00,180.000,180.000,170.000,175.000,23.911,23.911,23.911,23.460,25.445,25.446,25.444,24.471,83.185,83.202,83.186,118.167,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
61.00,180.000,180.000,170.000,175.000,23.987,23.987,23.987,23.510,25.550,25.552,25.550,24.533,84.010,84.028,84.011,119.427,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
62.00,180.000,180.000,170.000,175.000,24.065,24.065,24.064,23.561,25.657,25.659,25.657,24.596,84.829,84.849,84.831,120.678,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
63.00,180.000,180.000,170.000,175.000,24.144,24.144,24.143,23.612,25.766,25.767,25.765,24.659,85.644,85.665,85.645,121.919,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
64.00,180.000,180.000,170.000,175.000,24.224,24.225,24.224,23.664,25.875,25.877,25.874,24.723,86.453,86.475,86.455,123.151,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
65.00,180.000,180.000,170.000,175.000,24.306,24.307,24.306,23.717,25.986,25.988,25.985,24.786,87.258,87.281,87.259,124.373,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
66.00,180.000,180.000,170.000,175.000,24.389,24.390,24.389,23.770,26.098,26.100,26.097,24.850,88.057,88.081,88.058,125.586,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
67.00,180.000,180.000,170.000,175.000,24.474,24.475,24.474,23.823,26.211,26.214,26.210,24.915,88.851,88.876,88.852,126.791,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
68.00,180.000,180.000,170.000,175.000,24.560,24.561,24.560,23.877,26.326,26.328,26.325,24.980,89.640,89.667,89.642,127.985,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
69.00,180.000,180.000,170.000,175.000,24.648,24.649,24.647,23.932,26.442,26.444,26.441,25.045,90.424,90.452,90.426,129.171,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
70.00,180.000,180.000,170.000,175.000,24.737,24.738,24.736,23.987,26.558,26.561,26.557,25.110,91.203,91.232,91.205,130.348,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
71.00,180.000,180.000,170.000,175.000,24.827,24.828,24.826,24.042,26.677,26.680,26.675,25.176,91.977,92.008,91.980,131.516,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
72.00,180.000,180.000,170.000,175.000,24.919,24.920,24.918,24.098,26.796,26.799,26.795,25.241,92.747,92.779,92.749,132.675,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
73.00,180.000,180.000,170.000,175.000,25.012,25.013,25.011,24.155,26.916,26.920,26.915,25.308,93.512,93.545,93.514,133.826,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
74.00,180.000,180.000,170.000,175.000,25.106,25.107,25.105,24.212,27.038,27.042,27.036,25.374,94.272,94.307,94.274,134.968,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
75.00,180.000,180.000,170.000,175.000,25.202,25.203,25.201,24.270,27.161,27.165,27.159,25.441,95.027,95.064,95.030,136.101,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
76.00,180.000,180.000,170.000,175.000,25.299,25.300,25.298,24.327,27.284,27.289,27.283,25.508,95.777,95.816,95.781,137.225,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
77.00,180.000,180.000,170.000,175.000,25.397,25.399,25.396,24.386,27.409,27.414,27.408,25.575,96.523,96.564,96.527,138.341,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
78.00,180.000,180.000,170.000,175.000,25.497,25.499,25.496,24.445,27.535,27.540,27.534,25.643,97.265,97.307,97.269,139.449,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
79.00,180.000,180.000,170.000,175.000,25.598,25.600,25.597,24.504,27.663,27.668,27.661,25.711,98.002,98.046,98.006,140.548,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
80.00,180.000,180.000,170.000,175.000,25.700,25.702,25.699,24.564,27.791,27.796,27.789,25.779,98.734,98.780,98.738,141.639,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
81.00,180.000,180.000,170.000,175.000,25.804,25.806,25.803,24.624,27.920,27.926,27.918,25.847,99.462,99.510,99.467,142.722,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
82.00,180.000,180.000,170.000,175.000,25.908,25.911,25.908,24.684,28.051,28.057,28.048,25.915,100.186,100.235,100.190,143.796,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
83.00,180.000,180.000,170.000,175.000,26.015,26.017,26.014,24.745,28.182,28.189,28.180,25.984,100.905,100.956,100.910,144.863,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
84.00,180.000,180.000,170.000,175.000,26.122,26.125,26.121,24.806,28.314,28.322,28.312,26.053,101.620,101.673,101.625,145.921,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
85.00,180.000,180.000,170.000,175.000,26.230,26.234,26.229,24.868,28.448,28.456,28.446,26.123,102.330,102.386,102.336,146.971,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
86.00,180.000,180.000,170.000,175.000,26.340,26.344,26.339,24.930,28.583,28.591,28.580,26.192,103.036,103.094,103.042,148.014,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
87.00,180.000,180.000,170.000,175.000,26.451,26.455,26.450,24.993,28.718,28.727,28.715,26.262,103.738,103.798,103.744,149.048,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
88.00,180.000,180.000,170.000,175.000,26.564,26.567,26.562,25.055,28.855,28.864,28.852,26.332,104.436,104.498,104.443,150.075,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
89.00,180.000,180.000,170.000,175.000,26.677,26.681,26.676,25.118,28.992,29.002,28.989,26.402,105.130,105.194,105.137,151.094,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
90.00,180.000,180.000,170.000,175.000,26.792,26.796,26.790,25.182,29.131,29.141,29.128,26.472,105.819,105.886,105.826,152.106,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
91.00,180.000,180.000,170.000,175.000,26.907,26.912,26.906,25.246,29.270,29.281,29.267,26.543,106.505,106.574,106.512,153.109,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
92.00,180.000,180.000,170.000,175.000,27.024,27.029,27.023,25.310,29.411,29.422,29.407,26.614,107.186,107.258,107.194,154.106,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
93.00,180.000,180.000,170.000,175.000,27.143,27.148,27.141,25.374,29.552,29.564,29.549,26.684,107.864,107.938,107.872,155.094,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
94.00,180.000,180.000,170.000,175.000,27.262,27.267,27.260,25.439,29.694,29.707,29.691,26.756,108.537,108.614,108.546,156.076,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
95.00,180.000,180.000,170.000,175.000,27.382,27.388,27.380,25.504,29.838,29.851,29.834,26.827,109.207,109.286,109.215,157.050,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
96.00,180.000,180.000,170.000,175.000,27.504,27.510,27.502,25.570,29.982,29.996,29.978,26.899,109.872,109.954,109.881,158.016,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
97.00,180.000,180.000,170.000,175.000,27.626,27.633,27.624,25.635,30.127,30.142,30.123,26.970,110.534,110.619,110.543,158.975,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
98.00,180.000,180.000,170.000,175.000,27.750,27.757,27.748,25.701,30.273,30.288,30.269,27.042,111.192,111.279,111.202,159.927,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
99.00,180.000,180.000,170.000,175.000,27.875,27.882,27.873,25.768,30.420,30.436,30.416,27.115,111.846,111.936,111.856,160.872,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
100.00,180.000,180.000,170.000,175.000,28.001,28.009,27.999,25.834,30.568,30.585,30.563,27.187,112.496,112.589,112.507,161.810,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
101.00,180.000,180.000,170.000,175.000,28.128,28.136,28.126,25.901,30.716,30.734,30.712,27.259,113.143,113.239,113.154,162.741,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
102.00,180.000,180.000,170.000,175.000,28.256,28.265,28.254,25.968,30.866,30.885,30.861,27.332,113.785,113.885,113.797,163.665,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
103.00,180.000,180.000,170.000,175.000,28.385,28.395,28.383,26.036,31.016,31.036,31.012,27.405,114.425,114.527,114.437,164.581,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
104.00,180.000,180.000,170.000,175.000,28.515,28.525,28.513,26.103,31.168,31.188,31.163,27.478,115.060,115.166,115.073,165.491,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
105.00,180.000,180.000,170.000,175.000,28.647,28.657,28.644,26.171,31.320,31.341,31.315,27.551,115.692,115.801,115.705,166.394,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
106.00,180.000,180.000,170.000,175.000,28.779,28.790,28.776,26.239,31.473,31.495,31.467,27.625,116.320,116.433,116.334,167.291,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
107.00,180.000,180.000,170.000,175.000,28.912,28.924,28.909,26.308,31.626,31.650,31.621,27.698,116.945,117.061,116.959,168.180,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
108.00,180.000,180.000,170.000,175.000,29.046,29.059,29.043,26.377,31.781,31.805,31.775,27.772,117.566,117.685,117.581,169.063,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
109.00,180.000,180.000,170.000,175.000,29.182,29.194,29.178,26.446,31.936,31.962,31.931,27.846,118.184,118.307,118.199,169.940,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
110.00,180.000,180.000,170.000,175.000,29.318,29.331,29.315,26.515,32.093,32.119,32.087,27.920,118.798,118.924,118.814,170.809,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
111.00,180.000,180.000,170.000,175.000,29.455,29.469,29.452,26.584,32.250,32.277,32.243,27.994,119.409,119.539,119.426,171.673,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
112.00,180.000,180.000,170.000,175.000,29.594,29.608,29.590,26.654,32.407,32.436,32.401,28.069,120.017,120.150,120.034,172.529,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
113.00,180.000,180.000,170.000,175.000,29.733,29.748,29.729,26.724,32.566,32.596,32.559,28.143,120.621,120.758,120.639,173.380,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
114.00,180.000,180.000,170.000,175.000,29.873,29.889,29.869,26.794,32.725,32.756,32.718,28.218,121.222,121.363,121.240,174.224,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
115.00,180.000,180.000,170.000,175.000,30.014,30.031,30.010,26.864,32.885,32.918,32.878,28.293,121.819,121.964,121.838,175.062,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
116.00,180.000,180.000,170.000,175.000,30.156,30.174,30.152,26.935,33.046,33.080,33.039,28.368,122.413,122.562,122.433,175.893,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
117.00,180.000,180.000,170.000,175.000,30.299,30.317,30.294,27.006,33.207,33.243,33.200,28.443,123.004,123.157,123.024,176.718,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
118.00,180.000,180.000,170.000,175.000,30.443,30.462,30.438,27.077,33.370,33.407,33.362,28.519,123.592,123.749,123.613,177.537,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
119.00,180.000,180.000,170.000,175.000,30.588,30.608,30.583,27.148,33.533,33.571,33.525,28.594,124.177,124.338,124.198,178.350,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
120.00,180.000,180.000,170.000,175.000,30.733,30.754,30.728,27.220,33.696,33.736,33.688,28.670,124.758,124.923,124.780,179.157,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
121.00,180.000,180.000,170.000,175.000,30.880,30.902,30.875,27.291,33.861,33.902,33.853,28.746,125.336,125.506,125.359,179.958,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
122.00,180.000,180.000,170.000,175.000,31.027,31.050,31.022,27.363,34.026,34.069,34.018,28.822,125.911,126.085,125.935,180.753,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
123.00,180.000,180.000,170.000,175.000,31.175,31.199,31.170,27.435,34.192,34.236,34.183,28.898,126.483,126.662,126.507,181.542,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
124.00,180.000,180.000,170.000,175.000,31.325,31.350,31.319,27.508,34.358,34.404,34.349,28.974,127.052,127.235,127.077,182.325,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
125.00,180.000,180.000,170.000,175.000,31.475,31.501,31.469,27.580,34.525,34.573,34.516,29.050,127.618,127.806,127.644,183.102,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
126.00,180.000,180.000,170.000,175.000,31.626,31.653,31.620,27.653,34.693,34.743,34.684,29.127,128.181,128.373,128.207,183.874,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
127.00,180.000,180.000,170.000,175.000,31.777,31.805,31.771,27.726,34.862,34.913,34.852,29.204,128.741,128.938,128.768,184.639,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
128.00,180.000,180.000,170.000,175.000,31.930,31.959,31.924,27.799,35.031,35.084,35.021,29.280,129.298,129.500,129.326,185.400,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
129.00,180.000,180.000,170.000,175.000,32.083,32.114,32.077,27.872,35.201,35.256,35.191,29.357,129.852,130.059,129.881,186.154,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
130.00,180.000,180.000,170.000,175.000,32.237,32.269,32.231,27.945,35.371,35.428,35.361,29.434,130.403,130.615,130.433,186.903,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
131.00,180.000,180.000,170.000,175.000,32.392,32.425,32.385,28.019,35.542,35.601,35.532,29.512,130.952,131.168,130.982,187.646,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
132.00,180.000,180.000,170.000,175.000,32.548,32.582,32.541,28.093,35.714,35.775,35.703,29.589,131.497,131.718,131.528,188.384,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
